panel,draw,t,x,a,y
1,563,1.0,0.5,1.8,1.3380503030427677
1,564,1.0,0.5,1.8,0.8000252097566818
1,565,1.0,0.5,1.8,1.6056141463979323
1,566,1.0,0.5,1.8,1.475293983437065
1,567,1.0,0.5,1.8,1.1174688526465457
1,568,1.0,0.5,1.8,1.6738494889683706
1,569,1.0,0.5,1.8,1.021364992972963
1,570,1.0,0.5,1.8,1.2926880468186923
1,571,1.0,0.5,1.8,0.3581418135813995
1,572,1.0,0.5,1.8,1.3000964910940622
1,573,1.0,0.5,1.8,0.3377215207246271
1,574,1.0,0.5,1.8,0.8473134605100556
1,575,1.0,0.5,1.8,1.2951518457508062
1,576,1.0,0.5,1.8,0.7983138855066588
1,577,1.0,0.5,1.8,0.6145376914535798
1,578,1.0,0.5,1.8,0.14731876480282002
1,579,1.0,0.5,1.8,0.7622911325887053
1,580,1.0,0.5,1.8,0.7992727691523621
1,581,1.0,0.5,1.8,0.8963997369327709
1,582,1.0,0.5,1.8,0.6597690284389589
1,583,1.0,0.5,1.8,1.439040189783873
1,584,1.0,0.5,1.8,1.0320813505677522
1,585,1.0,0.5,1.8,0.3740424206634437
1,586,1.0,0.5,1.8,0.9806386780924221
1,587,1.0,0.5,1.8,1.1182603098565607
1,588,1.0,0.5,1.8,1.6040859207649392
1,589,1.0,0.5,1.8,1.2973259884326909
1,590,1.0,0.5,1.8,1.0592916831469485
1,591,1.0,0.5,1.8,1.2860366625107431
1,592,1.0,0.5,1.8,0.4384486960330283
1,593,1.0,0.5,1.8,0.5157966560015124
1,594,1.0,0.5,1.8,0.4993225940778302
1,595,1.0,0.5,1.8,0.8681804402337676
1,596,1.0,0.5,1.8,0.6916540692662403
1,597,1.0,0.5,1.8,0.9079282500378351
1,598,1.0,0.5,1.8,0.12843201602359813
1,599,1.0,0.5,1.8,1.445541040826494
1,600,1.0,0.5,1.8,0.8799463434588799
1,601,1.0,0.5,1.8,1.2981541122616844
1,602,1.0,0.5,1.8,0.8213261598637627
1,603,1.0,0.5,1.8,0.6937465238630792
1,604,1.0,0.5,1.8,0.45490229099913143
1,605,1.0,0.5,1.8,1.1685780673364488
1,606,1.0,0.5,1.8,1.3598000060057769
1,607,1.0,0.5,1.8,1.2056444985306436
1,608,1.0,0.5,1.8,0.37584196746246346
1,609,1.0,0.5,1.8,0.6389565765097498
1,610,1.0,0.5,1.8,0.5747573954902302
1,611,1.0,0.5,1.8,0.8837631864634796
1,612,1.0,0.5,1.8,0.8034072910502063
1,613,1.0,0.5,1.8,0.5422248300371589
1,614,1.0,0.5,1.8,1.0495705880769348
1,615,1.0,0.5,1.8,0.9783053246843726
1,616,1.0,0.5,1.8,1.3892058120145165
1,617,1.0,0.5,1.8,0.5117803707678785
1,618,1.0,0.5,1.8,0.31925636742922375
1,619,1.0,0.5,1.8,0.7786592290503698
1,620,1.0,0.5,1.8,1.4891799327315156
1,621,1.0,0.5,1.8,0.9383707137795325
1,622,1.0,0.5,1.8,0.3974244374702662
1,623,1.0,0.5,1.8,1.3890729117462894
1,624,1.0,0.5,1.8,0.27764490451222584
1,625,1.0,0.5,1.8,1.4835796732228217
1,626,1.0,0.5,1.8,0.4820187153993736
1,627,1.0,0.5,1.8,1.163188636488442
1,628,1.0,0.5,1.8,1.011483115623476
1,629,1.0,0.5,1.8,0.5970135123331276
1,630,1.0,0.5,1.8,0.9864813591973889
1,631,1.0,0.5,1.8,1.1228498965224294
1,632,1.0,0.5,1.8,1.0089202285687646
1,633,1.0,0.5,1.8,1.0630602606630541
1,634,1.0,0.5,1.8,0.19598922395731797
1,635,1.0,0.5,1.8,1.3218642302868489
1,636,1.0,0.5,1.8,1.154150446452155
1,637,1.0,0.5,1.8,0.6652592536901616
1,638,1.0,0.5,1.8,0.8667021716253728
1,639,1.0,0.5,1.8,1.0020885188238418
1,640,1.0,0.5,1.8,1.3286285393045665
1,641,1.0,0.5,1.8,0.0987336884416318
1,642,1.0,0.5,1.8,0.87536750943501
1,643,1.0,0.5,1.8,1.3194059567104495
1,644,1.0,0.5,1.8,0.6182117730519553
1,645,1.0,0.5,1.8,0.7930708543007631
1,646,1.0,0.5,1.8,0.5634527613513142
1,647,1.0,0.5,1.8,0.9433175427898769
1,648,1.0,0.5,1.8,0.3292060187680689
1,649,1.0,0.5,1.8,0.5598410834045647
1,650,1.0,0.5,1.8,1.0911432836224721
1,651,1.0,0.5,1.8,0.9758738414207422
1,652,1.0,0.5,1.8,0.5389779928095573
1,653,1.0,0.5,1.8,1.1968112907612443
1,654,1.0,0.5,1.8,0.84083981513867
1,655,1.0,0.5,1.8,1.428559744802741
1,656,1.0,0.5,1.8,0.38526348283936307
1,657,1.0,0.5,1.8,0.42589994891821914
1,658,1.0,0.5,1.8,0.0760814845545885
1,659,1.0,0.5,1.8,1.4139369513000657
1,660,1.0,0.5,1.8,1.390034780143576
1,661,1.0,0.5,1.8,0.8586153655002982
1,662,1.0,0.5,1.8,0.3764100973301811
1,663,1.0,0.5,1.8,0.8892232160743464
1,664,1.0,0.5,1.8,0.5460334512884096
1,665,1.0,0.5,1.8,1.119751354896195
1,666,1.0,0.5,1.8,1.0363959961704765
1,667,1.0,0.5,1.8,1.3076842087109568
1,668,1.0,0.5,1.8,0.8777906756946969
1,669,1.0,0.5,1.8,0.3172492411490233
1,670,1.0,0.5,1.8,0.8414645152872968
1,671,1.0,0.5,1.8,0.6958139475367695
1,672,1.0,0.5,1.8,1.6884379546930732
1,673,1.0,0.5,1.8,1.1396889178454817
1,674,1.0,0.5,1.8,1.0275785984173291
1,675,1.0,0.5,1.8,1.063905565633341
1,676,1.0,0.5,1.8,0.12152817659119673
1,677,1.0,0.5,1.8,0.2450847304334612
1,678,1.0,0.5,1.8,0.8174915386429371
1,679,1.0,0.5,1.8,1.1198745279908247
1,680,1.0,0.5,1.8,1.1279701707595586
1,681,1.0,0.5,1.8,0.8341205637344846
1,682,1.0,0.5,1.8,0.22800498836455105
1,683,1.0,0.5,1.8,0.9914546428099963
1,684,1.0,0.5,1.8,1.4061043610387733
1,685,1.0,0.5,1.8,0.6463468132726714
1,686,1.0,0.5,1.8,0.49051516279069046
1,687,1.0,0.5,1.8,0.9184256106842048
1,688,1.0,0.5,1.8,1.1071683334392353
1,689,1.0,0.5,1.8,1.6266641770554031
1,690,1.0,0.5,1.8,0.5341957227568238
1,691,1.0,0.5,1.8,0.7625935063277665
1,692,1.0,0.5,1.8,1.1280321203785313
1,693,1.0,0.5,1.8,0.9493471023672079
1,694,1.0,0.5,1.8,0.5924344987405897
1,695,1.0,0.5,1.8,0.5555460440186154
1,696,1.0,0.5,1.8,1.3116139411345527
1,697,1.0,0.5,1.8,0.8807371675496348
1,698,1.0,0.5,1.8,0.6843702536669506
1,699,1.0,0.5,1.8,0.5686110211550305
1,700,1.0,0.5,1.8,1.067910083234916
1,701,1.0,0.5,1.8,0.5455737212778186
1,702,1.0,0.5,1.8,1.199027184331627
1,703,1.0,0.5,1.8,0.20759539865035048
1,704,1.0,0.5,1.8,0.37968302556191974
1,705,1.0,0.5,1.8,1.4764521182611012
1,706,1.0,0.5,1.8,0.8564185725730749
1,707,1.0,0.5,1.8,1.3151218999192478
1,708,1.0,0.5,1.8,0.93346356417224
1,709,1.0,0.5,1.8,1.1264115226406852
1,710,1.0,0.5,1.8,0.28747917892078884
1,711,1.0,0.5,1.8,0.9084444751587785
1,712,1.0,0.5,1.8,1.2157738827560312
1,713,1.0,0.5,1.8,1.2817636733990139
1,714,1.0,0.5,1.8,1.2121559912686763
1,715,1.0,0.5,1.8,1.245544486775543
1,716,1.0,0.5,1.8,1.640665464004545
1,717,1.0,0.5,1.8,0.8488365940023077
1,718,1.0,0.5,1.8,1.4187546951594854
1,719,1.0,0.5,1.8,0.440443730415231
1,720,1.0,0.5,1.8,0.5482223509068826
1,721,1.0,0.5,1.8,0.43050198892949326
1,722,1.0,0.5,1.8,1.4425934858365796
1,723,1.0,0.5,1.8,0.8663057747340427
1,724,1.0,0.5,1.8,0.12933821294240572
1,725,1.0,0.5,1.8,0.7336709943391859
1,726,1.0,0.5,1.8,0.09898575874601034
1,727,1.0,0.5,1.8,0.9266291225249482
1,728,1.0,0.5,1.8,0.28386017592662477
1,729,1.0,0.5,1.8,0.7668436848434633
1,730,1.0,0.5,1.8,0.7026204646147591
1,731,1.0,0.5,1.8,0.30608864468789704
1,732,1.0,0.5,1.8,1.206342652465664
1,733,1.0,0.5,1.8,0.512048087468951
1,734,1.0,0.5,1.8,0.6707238263990879
1,735,1.0,0.5,1.8,0.5369263643942435
1,736,1.0,0.5,1.8,0.3199501979923308
1,737,1.0,0.5,1.8,0.4112595369752269
1,738,1.0,0.5,1.8,1.2417803281032844
1,739,1.0,0.5,1.8,1.2621425322266164
1,740,1.0,0.5,1.8,1.0394665632971622
1,741,1.0,0.5,1.8,0.4714007550970416
1,742,1.0,0.5,1.8,0.8446464895733623
1,743,1.0,0.5,1.8,1.210426565976687
1,744,1.0,0.5,1.8,0.5821832330130586
1,745,1.0,0.5,1.8,1.2914432625510688
1,746,1.0,0.5,1.8,0.20624046846327204
1,747,1.0,0.5,1.8,1.0726496027026526
1,748,1.0,0.5,1.8,0.5490151185529302
1,749,1.0,0.5,1.8,1.1630644532257235
1,750,1.0,0.5,1.8,0.4855929022579799
1,751,1.0,0.5,1.8,0.7933845864034195
1,752,1.0,0.5,1.8,0.6641334645929082
1,753,1.0,0.5,1.8,1.712171765542376
1,754,1.0,0.5,1.8,1.061784726095593
1,755,1.0,0.5,1.8,1.661801606878313
1,756,1.0,0.5,1.8,0.924222409641907
1,757,1.0,0.5,1.8,0.8305872204648044
1,758,1.0,0.5,1.8,0.8626321460807342
1,759,1.0,0.5,1.8,1.0617347176290828
1,760,1.0,0.5,1.8,0.5363975237751828
1,761,1.0,0.5,1.8,0.8653952702085814
1,762,1.0,0.5,1.8,1.2188546274282739
1,763,1.0,0.5,1.8,0.8188803678664047
1,764,1.0,0.5,1.8,0.6305411118130991
1,765,1.0,0.5,1.8,1.3770423378653438
1,766,1.0,0.5,1.8,0.7928822338656081
1,767,1.0,0.5,1.8,0.9863155318294589
1,768,1.0,0.5,1.8,1.3023125139101706
1,769,1.0,0.5,1.8,1.3720554614159866
1,770,1.0,0.5,1.8,0.9174643357840903
1,771,1.0,0.5,1.8,0.9979444401340152
1,772,1.0,0.5,1.8,1.0993754936405649
1,773,1.0,0.5,1.8,0.7279300468291818
1,774,1.0,0.5,1.8,1.0491711479253016
1,775,1.0,0.5,1.8,0.8025737272303881
1,776,1.0,0.5,1.8,0.497677033901906
1,777,1.0,0.5,1.8,1.1123236984184546
1,778,1.0,0.5,1.8,0.39842067395172304
1,779,1.0,0.5,1.8,0.1479601258746876
1,780,1.0,0.5,1.8,0.22172832907109752
1,781,1.0,0.5,1.8,0.619585580640416
1,782,1.0,0.5,1.8,1.1209217283934734
1,783,1.0,0.5,1.8,0.5307243433466531
1,784,1.0,0.5,1.8,0.6324812553553015
1,785,1.0,0.5,1.8,0.8401682144784867
1,786,1.0,0.5,1.8,1.1089825704379466
1,787,1.0,0.5,1.8,0.5299774894643284
1,788,1.0,0.5,1.8,0.0724509633211455
1,789,1.0,0.5,1.8,0.7237284229739029
1,790,1.0,0.5,1.8,1.3395903351150247
1,791,1.0,0.5,1.8,0.6266424917378997
1,792,1.0,0.5,1.8,0.8588324421438557
1,793,1.0,0.5,1.8,1.3933605675688518
1,794,1.0,0.5,1.8,0.36817355283921893
1,795,1.0,0.5,1.8,0.6218606250729088
1,796,1.0,0.5,1.8,1.3069188843137547
1,797,1.0,0.5,1.8,1.1056080704759421
1,798,1.0,0.5,1.8,1.565637485065242
1,799,1.0,0.5,1.8,0.41566395346417073
1,800,1.0,0.5,1.8,0.892211580955395
1,801,1.0,0.5,1.8,0.48141392057009263
1,802,1.0,0.5,1.8,1.4686062409608993
1,803,1.0,0.5,1.8,0.9281763398220866
1,804,1.0,0.5,1.8,1.0237917255947875
1,805,1.0,0.5,1.8,1.4894852090829742
1,806,1.0,0.5,1.8,1.0786915423570078
1,807,1.0,0.5,1.8,1.3257945108001947
1,808,1.0,0.5,1.8,0.22407262260937422
1,809,1.0,0.5,1.8,0.7698266956658384
1,810,1.0,0.5,1.8,1.286150672580554
1,811,1.0,0.5,1.8,0.4353339956628843
1,812,1.0,0.5,1.8,0.5587525372281686
1,813,1.0,0.5,1.8,0.8035063400597761
1,814,1.0,0.5,1.8,1.4344449019257888
1,815,1.0,0.5,1.8,1.2281462328856645
1,816,1.0,0.5,1.8,0.6008896260847207
1,817,1.0,0.5,1.8,1.3709367979538871
1,818,1.0,0.5,1.8,1.2571546796792044
1,819,1.0,0.5,1.8,1.0371579310799435
1,820,1.0,0.5,1.8,1.0684759567061088
1,821,1.0,0.5,1.8,1.3326879540845247
1,822,1.0,0.5,1.8,0.5706248357023016
1,823,1.0,0.5,1.8,0.6301019887897681
1,824,1.0,0.5,1.8,0.8015696299276694
1,825,1.0,0.5,1.8,0.42351469506319267
1,826,1.0,0.5,1.8,0.22124041960489887
1,827,1.0,0.5,1.8,1.3334009790505543
1,828,1.0,0.5,1.8,1.2728768575026983
1,829,1.0,0.5,1.8,0.7994612082918837
1,830,1.0,0.5,1.8,1.3861870556455245
1,831,1.0,0.5,1.8,0.7678456394589577
1,832,1.0,0.5,1.8,1.357018864007361
1,833,1.0,0.5,1.8,1.2686008281660375
1,834,1.0,0.5,1.8,1.0702992407388419
1,835,1.0,0.5,1.8,0.2771533232934135
1,836,1.0,0.5,1.8,0.8763739050283783
1,837,1.0,0.5,1.8,0.4503816695240536
1,838,1.0,0.5,1.8,0.6453259473456503
1,839,1.0,0.5,1.8,1.0063294628099395
1,840,1.0,0.5,1.8,1.1681032974626309
1,841,1.0,0.5,1.8,1.043099157704057
1,842,1.0,0.5,1.8,0.8064689650882775
1,843,1.0,0.5,1.8,1.2641914842062056
1,844,1.0,0.5,1.8,1.1514673908354442
1,845,1.0,0.5,1.8,1.3710335545941845
1,846,1.0,0.5,1.8,1.2466693290049848
1,847,1.0,0.5,1.8,0.41183633367423916
1,848,1.0,0.5,1.8,0.42805635500224326
1,849,1.0,0.5,1.8,1.2635283701025362
1,850,1.0,0.5,1.8,1.6443773565167916
1,851,1.0,0.5,1.8,0.4019803071325299
1,852,1.0,0.5,1.8,0.4761871927998615
1,853,1.0,0.5,1.8,1.4723930530230982
1,854,1.0,0.5,1.8,0.2178431048969842
1,855,1.0,0.5,1.8,1.6613901321416533
1,856,1.0,0.5,1.8,0.5911640213908932
1,857,1.0,0.5,1.8,1.6062737621211203
1,858,1.0,0.5,1.8,1.5192830791260392
1,859,1.0,0.5,1.8,1.1982185203420912
1,860,1.0,0.5,1.8,0.5557365950162869
1,861,1.0,0.5,1.8,1.3560804181849542
1,862,1.0,0.5,1.8,0.19561639429396202
1,863,1.0,0.5,1.8,0.7086223404037688
1,864,1.0,0.5,1.8,1.2134219677866056
1,865,1.0,0.5,1.8,0.42486219859313823
1,866,1.0,0.5,1.8,0.6320577848738355
1,867,1.0,0.5,1.8,0.5442904604568755
1,868,1.0,0.5,1.8,1.6636490960045551
1,869,1.0,0.5,1.8,0.7679163329124824
1,870,1.0,0.5,1.8,0.6050403576350417
1,871,1.0,0.5,1.8,0.8139921638040182
1,872,1.0,0.5,1.8,0.8481313396058582
1,873,1.0,0.5,1.8,1.1408958305905292
1,874,1.0,0.5,1.8,1.4854513587538811
1,875,1.0,0.5,1.8,1.6314215463898158
1,876,1.0,0.5,1.8,1.058474536019436
1,877,1.0,0.5,1.8,0.6195374367854642
1,878,1.0,0.5,1.8,0.4851406741892161
1,879,1.0,0.5,1.8,1.6081302883392319
1,880,1.0,0.5,1.8,1.0311043531553477
1,881,1.0,0.5,1.8,0.8886526623382508
1,882,1.0,0.5,1.8,1.3859277040514437
1,883,1.0,0.5,1.8,0.275546224534072
1,884,1.0,0.5,1.8,1.0631376395446857
1,885,1.0,0.5,1.8,1.5896659870177268
1,886,1.0,0.5,1.8,1.0367001907095768
1,887,1.0,0.5,1.8,0.5283949216999043
1,888,1.0,0.5,1.8,0.5571639878183409
1,889,1.0,0.5,1.8,1.1967248773590697
1,890,1.0,0.5,1.8,0.5111950061319661
1,891,1.0,0.5,1.8,1.0766794180959836
1,892,1.0,0.5,1.8,1.7465337060136719
1,893,1.0,0.5,1.8,0.5919641438223378
1,894,1.0,0.5,1.8,1.3800496589234574
1,895,1.0,0.5,1.8,0.5470458869292107
1,896,1.0,0.5,1.8,0.5833069064566899
1,897,1.0,0.5,1.8,1.0170461347957427
1,898,1.0,0.5,1.8,0.9706935142782717
1,899,1.0,0.5,1.8,0.9432396023466663
1,900,1.0,0.5,1.8,1.0563124314117318
1,901,1.0,0.5,1.8,0.5333013228769818
1,902,1.0,0.5,1.8,1.460516245999531
1,903,1.0,0.5,1.8,0.7301265503511981
1,904,1.0,0.5,1.8,0.7093384239980133
1,905,1.0,0.5,1.8,1.0947177446504264
1,906,1.0,0.5,1.8,0.524084483000268
1,907,1.0,0.5,1.8,0.07663637590478165
1,908,1.0,0.5,1.8,1.44883191688039
1,909,1.0,0.5,1.8,1.2944684563377356
1,910,1.0,0.5,1.8,0.8933966533128398
1,911,1.0,0.5,1.8,0.8355185758919816
1,912,1.0,0.5,1.8,1.442374148493321
1,913,1.0,0.5,1.8,0.4606038486802766
1,914,1.0,0.5,1.8,1.4329084883709078
1,915,1.0,0.5,1.8,0.4546685989813543
1,916,1.0,0.5,1.8,0.4699094857780922
1,917,1.0,0.5,1.8,0.15096123618498278
1,918,1.0,0.5,1.8,0.41773370560891787
1,919,1.0,0.5,1.8,1.3409050837096923
1,920,1.0,0.5,1.8,1.5485599656513602
1,921,1.0,0.5,1.8,1.0827352214717865
1,922,1.0,0.5,1.8,0.9198818329730929
1,923,1.0,0.5,1.8,0.3931707757706859
1,924,1.0,0.5,1.8,1.0556105338230204
1,925,1.0,0.5,1.8,0.9130600259938118
1,926,1.0,0.5,1.8,0.8960521391195511
1,927,1.0,0.5,1.8,1.0797573743647124
1,928,1.0,0.5,1.8,1.4187471911659915
1,929,1.0,0.5,1.8,0.3372629441349267
1,930,1.0,0.5,1.8,1.315984840936278
1,931,1.0,0.5,1.8,0.5643810030812378
1,932,1.0,0.5,1.8,1.2828681863128095
1,933,1.0,0.5,1.8,0.5494175296625537
1,934,1.0,0.5,1.8,0.6018289108984106
1,935,1.0,0.5,1.8,0.5366483241935474
1,936,1.0,0.5,1.8,0.17022961728824965
1,937,1.0,0.5,1.8,0.3156039576080671
1,938,1.0,0.5,1.8,1.2345233809831722
1,939,1.0,0.5,1.8,1.0143146627982766
1,940,1.0,0.5,1.8,0.9344822765604595
1,941,1.0,0.5,1.8,1.3788149981440252
1,942,1.0,0.5,1.8,0.6154405518331347
1,943,1.0,0.5,1.8,0.2814830978398291
1,944,1.0,0.5,1.8,0.6805357948948114
1,945,1.0,0.5,1.8,1.0347312805349436
1,946,1.0,0.5,1.8,0.38714230080931866
1,947,1.0,0.5,1.8,0.3194269644571567
1,948,1.0,0.5,1.8,0.6429345755075331
1,949,1.0,0.5,1.8,0.5455430469832465
1,950,1.0,0.5,1.8,1.0913932937788011
1,951,1.0,0.5,1.8,0.41706358093297513
1,952,1.0,0.5,1.8,1.0597506351215855
1,953,1.0,0.5,1.8,0.424474387510482
1,954,1.0,0.5,1.8,0.20746517687492824
1,955,1.0,0.5,1.8,1.3420335464965216
1,956,1.0,0.5,1.8,1.4628716540742657
1,957,1.0,0.5,1.8,0.8469849865814608
1,958,1.0,0.5,1.8,1.4141282707352114
1,959,1.0,0.5,1.8,0.6613057778494985
1,960,1.0,0.5,1.8,1.0630605063848637
1,961,1.0,0.5,1.8,0.670710956010247
1,962,1.0,0.5,1.8,1.3352929693153237
1,963,1.0,0.5,1.8,0.9248558724599083
1,964,1.0,0.5,1.8,1.3318528474087048
1,965,1.0,0.5,1.8,1.1961415432169824
1,966,1.0,0.5,1.8,0.615827459975886
1,967,1.0,0.5,1.8,0.8212885732166492
1,968,1.0,0.5,1.8,0.7708665168043305
1,969,1.0,0.5,1.8,0.32872343242756524
1,970,1.0,0.5,1.8,1.4001917586166956
1,971,1.0,0.5,1.8,0.6801213690568807
1,972,1.0,0.5,1.8,0.966180616432238
1,973,1.0,0.5,1.8,0.6712980192109854
1,974,1.0,0.5,1.8,1.5052165293167048
1,975,1.0,0.5,1.8,1.462457100706783
1,976,1.0,0.5,1.8,1.3847545561071317
1,977,1.0,0.5,1.8,1.1339014121470856
1,978,1.0,0.5,1.8,1.2755885196861523
1,979,1.0,0.5,1.8,1.394243795356051
1,980,1.0,0.5,1.8,1.2323934578624027
1,981,1.0,0.5,1.8,0.43188608616530005
1,982,1.0,0.5,1.8,1.1065126543276205
1,983,1.0,0.5,1.8,1.2966371876738718
1,984,1.0,0.5,1.8,1.409506501112014
1,985,1.0,0.5,1.8,0.5434181384068585
1,986,1.0,0.5,1.8,0.6571824061811339
1,987,1.0,0.5,1.8,0.458480561199958
1,988,1.0,0.5,1.8,1.542309693187653
1,989,1.0,0.5,1.8,1.1408947166203327
1,990,1.0,0.5,1.8,0.4887296800479438
1,991,1.0,0.5,1.8,0.9205014124596033
1,992,1.0,0.5,1.8,1.1609613529096057
1,993,1.0,0.5,1.8,0.8725931449797001
1,994,1.0,0.5,1.8,0.4492950563749793
1,995,1.0,0.5,1.8,1.2212359122270922
1,996,1.0,0.5,1.8,1.2150052720880442
1,997,1.0,0.5,1.8,1.2449496779333256
1,998,1.0,0.5,1.8,0.7277345742238456
1,999,1.0,0.5,1.8,0.6306713808794181
1,1000,1.0,0.5,1.8,0.8430318550239236
1,1001,1.0,0.5,1.8,0.6287062209050504
1,1002,1.0,0.5,1.8,0.6976571497414372
1,1003,1.0,0.5,1.8,0.7111425934673968
1,1004,1.0,0.5,1.8,0.5611345570774067
1,1005,1.0,0.5,1.8,0.3655678572401742
1,1006,1.0,0.5,1.8,1.1905986296565552
1,1007,1.0,0.5,1.8,0.4193723661531607
1,1008,1.0,0.5,1.8,0.6995936779215627
1,1009,1.0,0.5,1.8,1.0442576787104492
1,1010,1.0,0.5,1.8,1.0611670986469695
1,1011,1.0,0.5,1.8,0.9882391843960876
1,1012,1.0,0.5,1.8,0.8253847933979168
1,1013,1.0,0.5,1.8,1.012190193948303
1,1014,1.0,0.5,1.8,0.7482564677659146
1,1015,1.0,0.5,1.8,1.3282862850943897
1,1016,1.0,0.5,1.8,0.7452349843271844
1,1017,1.0,0.5,1.8,0.8484399396317182
1,1018,1.0,0.5,1.8,0.9527320473897183
1,1019,1.0,0.5,1.8,1.3195222145880707
1,1020,1.0,0.5,1.8,1.1763566236649707
1,1021,1.0,0.5,1.8,1.354424470061039
1,1022,1.0,0.5,1.8,1.1648234122773062
1,1023,1.0,0.5,1.8,1.2302131999969812
1,1024,1.0,0.5,1.8,1.50447826769869
1,1025,1.0,0.5,1.8,0.4602674264419503
1,1026,1.0,0.5,1.8,0.7282837443921041
1,1027,1.0,0.5,1.8,0.6405160111406564
1,1028,1.0,0.5,1.8,1.4364883179131622
1,1029,1.0,0.5,1.8,0.41551590853519166
1,1030,1.0,0.5,1.8,0.3305497777296567
1,1031,1.0,0.5,1.8,0.3620701438610188
1,1032,1.0,0.5,1.8,0.16394697677990008
1,1033,1.0,0.5,1.8,0.5542960344715513
1,1034,1.0,0.5,1.8,1.3583990428046648
1,1035,1.0,0.5,1.8,0.9063728401838811
1,1036,1.0,0.5,1.8,0.8400318803917263
1,1037,1.0,0.5,1.8,1.7571586757674549
1,1038,1.0,0.5,1.8,1.4403680485583341
1,1039,1.0,0.5,1.8,1.137106517053374
1,1040,1.0,0.5,1.8,0.49726346689003414
1,1041,1.0,0.5,1.8,0.477461883162452
1,1042,1.0,0.5,1.8,0.6592940682146174
1,1043,1.0,0.5,1.8,1.1341518484879793
1,1044,1.0,0.5,1.8,0.6153833821847174
1,1045,1.0,0.5,1.8,0.7750919241225533
1,1046,1.0,0.5,1.8,0.13589492654830773
1,1047,1.0,0.5,1.8,0.8757322798231634
1,1048,1.0,0.5,1.8,1.0411774964359437
1,1049,1.0,0.5,1.8,1.5829129155269444
1,1050,1.0,0.5,1.8,0.7213275427048879
1,1051,1.0,0.5,1.8,1.4909783371762884
1,1052,1.0,0.5,1.8,1.261247622685627
1,1053,1.0,0.5,1.8,0.6161499449958572
1,1054,1.0,0.5,1.8,0.35005383772301235
1,1055,1.0,0.5,1.8,0.8718480401098581
1,1056,1.0,0.5,1.8,0.6416368898696805
1,1057,1.0,0.5,1.8,0.80486324845444
1,1058,1.0,0.5,1.8,0.058475678136896636
1,1059,1.0,0.5,1.8,0.26137772473980736
1,1060,1.0,0.5,1.8,0.833307273922514
1,1061,1.0,0.5,1.8,0.8810218882916111
1,1062,1.0,0.5,1.8,0.5396516278338006
1,1063,1.0,0.5,1.8,0.7553111575501761
1,1064,1.0,0.5,1.8,0.9101983643756715
1,1065,1.0,0.5,1.8,1.171433460035999
1,1066,1.0,0.5,1.8,0.7904600664911225
1,1067,1.0,0.5,1.8,0.7515044450957323
1,1068,1.0,0.5,1.8,1.0538836937265503
1,1069,1.0,0.5,1.8,0.6856487605146622
1,1070,1.0,0.5,1.8,1.276460204034849
1,1071,1.0,0.5,1.8,0.9597707182107286
1,1072,1.0,0.5,1.8,0.530568225678791
1,1073,1.0,0.5,1.8,1.295458816696628
1,1074,1.0,0.5,1.8,1.1146032108618371
1,1075,1.0,0.5,1.8,0.5325499081250965
1,1076,1.0,0.5,1.8,0.49181773210452806
1,1077,1.0,0.5,1.8,1.153406232087102
1,1078,1.0,0.5,1.8,0.24863090500977955
1,1079,1.0,0.5,1.8,0.3756583427756635
1,1080,1.0,0.5,1.8,0.7678332281099303
1,1081,1.0,0.5,1.8,0.8592175471134492
1,1082,1.0,0.5,1.8,0.93143205217372
1,1083,1.0,0.5,1.8,0.7101313213782917
1,1084,1.0,0.5,1.8,0.7282943875160661
1,1085,1.0,0.5,1.8,0.8534530213087235
1,1086,1.0,0.5,1.8,0.9273557469882117
1,1087,1.0,0.5,1.8,1.0362330327787186
1,1088,1.0,0.5,1.8,1.3273253398981621
1,1089,1.0,0.5,1.8,0.5511234437420411
1,1090,1.0,0.5,1.8,0.71281251828489
1,1091,1.0,0.5,1.8,1.5276295605518524
1,1092,1.0,0.5,1.8,0.8442780085762962
1,1093,1.0,0.5,1.8,0.45498871560252385
1,1094,1.0,0.5,1.8,0.4525227212673198
1,1095,1.0,0.5,1.8,1.0761019592487686
1,1096,1.0,0.5,1.8,1.5799737752243386
1,1097,1.0,0.5,1.8,1.0898077199359266
1,1098,1.0,0.5,1.8,0.21382219827258478
1,1099,1.0,0.5,1.8,0.8984968109388395
1,1100,1.0,0.5,1.8,1.0408613489223912
1,1101,1.0,0.5,1.8,0.9238767161976226
1,1102,1.0,0.5,1.8,0.417202654632455
1,1103,1.0,0.5,1.8,1.6023380213711254
1,1104,1.0,0.5,1.8,0.7071445083375569
1,1105,1.0,0.5,1.8,0.6615906853706497
1,1106,1.0,0.5,1.8,0.9827925306355834
1,1107,1.0,0.5,1.8,0.9067985804425388
1,1108,1.0,0.5,1.8,0.20844809956005292
1,1109,1.0,0.5,1.8,0.29582427696520835
1,1110,1.0,0.5,1.8,0.5258168637282118
1,1111,1.0,0.5,1.8,0.7868171058203558
1,1112,1.0,0.5,1.8,0.7577006554989201
1,1113,1.0,0.5,1.8,0.2871522876163655
1,1114,1.0,0.5,1.8,1.3415111858865398
1,1115,1.0,0.5,1.8,1.3415763014447668
1,1116,1.0,0.5,1.8,0.8146172617515245
1,1117,1.0,0.5,1.8,0.4163151800598606
1,1118,1.0,0.5,1.8,0.4683838062632039
1,1119,1.0,0.5,1.8,1.1334049762364602
